patentNumber,title,USPC #,company,companyState,patentIssueDate,applicationFilingDate
D837216,['MULTIPORT FOR MAKING OPTICAL CONNECTIONS'],D14,CORNING RESEARCH & DEVELOPMENT CORPORATION,NY,2019-01-01,2017-11-30
10166991,['METHOD AND APPARATUS OF SELECTIVE SENSING MECHANISM IN VEHICULAR CROWD-SENSING SYSTEM'],340,GM GLOBAL TECHNOLOGY OPERATIONS LLC,MI,2019-01-01,2017-12-01
10169825,['SYSTEM AND METHOD FOR PROCESSING VEHICLE REQUESTS'],701,"Smartcar, Inc.",CA,2019-01-01,2017-12-01
10170158,['VARIABLE SCOPING CAPABILITY FOR PHYSICAL TAPE LAYOUT DIAGNOSTIC STRUCTURE OF TAPE STORAGE DEVICE'],369,International Business Machines Corporation,NY,2019-01-01,2017-12-01
10169722,['SELECTIVE ISOLATION OF FREQUENCY MULTIPLEXED MICROWAVE SIGNALS USING CASCADING MULTI-PATH INTERFEROMETRIC JOSEPHSON ISOLATORS WITH NONOVERLAPPING BANDWIDTHS'],327,International Business Machines Corporation,NY,2019-01-01,2017-12-01
10167626,['MASONRY SUPPORT APPARATUS'],052,N/A,N/A,2019-01-01,2017-12-01
10168122,['CONCEALED CARRY HOLSTER'],224,N/A,N/A,2019-01-01,2017-12-01
D837078,['SOLUTION MONITORING APPARATUS'],D10,AQUASEND,CA,2019-01-01,2017-12-01
10168661,['IMAGE FORMING APPARATUS'],399,Sharp Kabushiki Kaisha,,2019-01-01,2017-12-03
10167901,['BEARING ISOLATOR'],384,N/A,N/A,2019-01-01,2017-12-04
10172190,['LIGHT EMITTING DIODE'],257,"Seoul Viosys Co., Ltd",,2019-01-01,2017-12-04
10166988,['METHOD AND APPARATUS FOR CONTROLLING AN INTERNAL COMBUSTION ENGINE'],701,GM GLOBAL TECHNOLOGY OPERATIONS LLC,MI,2019-01-01,2017-12-04
10172247,['HOUSING WITH ELECTRONIC COMPONENTS'],361,Hanon Systems,,2019-01-01,2017-12-04
10171432,['Systems to Implement Security in Computer Systems'],713,i  Birger,CA,2019-01-01,2017-12-04
10170577,['VERTICAL TRANSPORT FETS HAVING A GRADIENT THRESHOLD VOLTAGE'],257,International Business Machines Corporation,NY,2019-01-01,2017-12-04
10170918,['ELECTRONIC DEVICE WIRELESS CHARGING SYSTEM'],320,Apple Inc.,CA,2019-01-01,2017-12-04
10171244,['INCREASED COMMUNICATION SECURITY'],713,Idaax Technologies Private Limited,,2019-01-01,2017-12-04
10171070,['SIGNAL TRANSMISSION CIRCUIT AND POWER CONVERSION DEVICE'],363,Mitsubishi Electric Corporation,,2019-01-01,2017-12-05
10169942,['DOOR LOCK SENSOR AND ALARM'],340,Schlage Lock Company LLC,IN,2019-01-01,2017-12-05
10169231,['EFFICIENT AND SECURE DIRECT STORAGE DEVICE SHARING IN VIRTUALIZED ENVIRONMENTS'],711,International Business Machines Corporation,NY,2019-01-01,2017-12-05
10167234,['METHOD OF MAKING AN ALUMINA-SILICATE OXYNITRIDE AND CUBIC BORON NITRIDE CERAMIC COMPOSITE'],501,KING FAHD UNIVERSITY OF PETROLEUM AND MINERALS,,2019-01-01,2017-12-06
10170985,['APPARATUS FOR CURRENT ESTIMATION OF DC/DC CONVERTER AND DC/DC CONVERTER ASSEMBLY'],363,NATIONAL CHUNG SHAN INSTITUTE OF SCIENCE AND TECHN,,2019-01-01,2017-12-06
10170544,['INTEGRATED CIRCUIT PRODUCTS THAT INCLUDE FINFET DEVICES AND A PROTECTION LAYER FORMED ON AN ISOLATION REGION'],257,GLOBALFOUNDRIES Inc.,,2019-01-01,2017-12-06
10167397,['METHOD TO DETERMINE CONNECTOR METAL WEAR VIA FLOURESENCE'],250,International Business Machines Corporation,NY,2019-01-01,2017-12-06
10171583,['DISTRIBUTED GLOBAL DATA VAULTING MECHANISM FOR GRID BASED STORAGE'],709,International Business Machines Corporation,NY,2019-01-01,2017-12-06
10170195,['THRESHOLD VOLTAGE SHIFTING AT A LOWER BIT ERROR RATE BY INTELLIGENTLY PERFORMING DUMMY CONFIGURATION READS'],365,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-06
10169751,['SYSTEM AND METHOD FOR POINT OF SALE TRANSACTION LOGGING'],235,POMO SEARCH LTD.,,2019-01-01,2017-12-06
D837114,['REAR PORTION OF A VEHICLE'],D12,"HONDA MOTOR CO., LTD.",,2019-01-01,2017-12-06
10171852,"['BROADCAST SIGNAL TRANSMISSION DEVICE, BROADCAST SIGNAL RECEPTION DEVICE, BROADCAST SIGNAL TRANSMISSION METHOD, AND BROADCAST SIGNAL RECEPTION METHOD']",725,LG ELECTRONICS INC.,,2019-01-01,2017-12-07
10172250,['CABLE MANAGEMENT BRACKET'],248,International Business Machines Corporation,NY,2019-01-01,2017-12-07
10165823,['NOVEL DAMPING ELEMENT IN SHOE SOLES'],521,BASF SE,,2019-01-01,2017-12-07
10170171,['3D SPINRAM'],365,Integrated Magnetoelectronics Corp.,CA,2019-01-01,2017-12-07
D836949,['Seat Pad'],D06,"Parent Solution Group, LLC",AL,2019-01-01,2017-12-07
10166561,['FLUID RESERVOIR AND DISPENSING DEVICE'],222,THEODOSIER PTY LTD,,2019-01-01,2017-12-08
10168497,['SELF-ALIGNMENT FOR APPARATUS COMPRISING PHOTONIC DEVICE'],385,RWTH Aachen,,2019-01-01,2017-12-08
10166282,['Immortalized Porcine Alveolar Macrophage'],424,Intervet Inc.,NJ,2019-01-01,2017-12-08
10169098,['DATA RELOCATION IN GLOBAL STORAGE CLOUD ENVIRONMENTS'],709,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-08
10168211,['FULLY INTEGRATED GAS CONCENTRATION SENSOR'],250,"Maxim Integrated Products, Inc.",CA,2019-01-01,2017-12-08
10171714,['SYSTEMS AND METHODS INVOLVING EDGE CAMERA ASSEMBLIES IN HANDHELD DEVICES'],348,Smart Third-I LTD.,,2019-01-01,2017-12-08
10169622,['DETECTION OF THE AUTHENTICITY OF AN ELECTRONIC CIRCUIT OR OF A PRODUCT CONTAINING SUCH A CIRCUIT'],726,Proton World International N.V.,,2019-01-01,2017-12-08
D836943,['SOAP DISH'],D06,N/A,N/A,2019-01-01,2017-12-08
D837324,['FREE-STANDING BATTING PRACTICE APPARATUS'],D21,N/A,N/A,2019-01-01,2017-12-08
10170291,['APPARATUS FOR ON-LINE MONITORING PARTICLE CONTAMINATION IN SPECIAL GASES'],250,Industrial Technology Research Institute,,2019-01-01,2017-12-11
10169624,['TAMPER-PROOF ELECTRONIC PACKAGES WITH TWO-PHASE DIELECTRIC FLUID'],361,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-11
10171360,['SYSTEM DETECTION AND FLOW CONTROL'],370,International Business Machines Corporation,NY,2019-01-01,2017-12-11
10166439,['Biometric Monitoring System'],340,International Business Machines Corporation,NY,2019-01-01,2017-12-11
10169953,['FUNGIBLE OBJECT AWARD INTERLEAVED WAGERING SYSTEM'],463,"Gamblit Gaming, LLC",CA,2019-01-01,2017-12-11
10168377,['PREDICTING SERVICE LIFE OF ELECTRICAL EQUIPMENT'],702,International Business Machines Corporation,NY,2019-01-01,2017-12-11
10170451,['Semiconductor Device and Method of Manufacture'],257,"Taiwan Semiconductor Manufacturing Company, Ltd.",,2019-01-01,2017-12-11
10168714,['GNSS AND OPTICAL GUIDANCE AND MACHINE CONTROL'],701,AgJunction LLC,KS,2019-01-01,2017-12-11
D836915,['Side Brush'],D04,N/A,N/A,2019-01-01,2017-12-11
D836916,['Side Brush'],D04,N/A,N/A,2019-01-01,2017-12-11
D836917,['Side Brush'],D04,N/A,N/A,2019-01-01,2017-12-11
10170864,['WATERPROOF CONNECTOR'],439,"Cheng Uei Precision Industry Co., Ltd.",,2019-01-01,2017-12-12
10167963,['PRECISION CERAMICS CONTROL VALVE'],137,"Hain Yo Enterprises Co., Ltd.",,2019-01-01,2017-12-12
10169113,['STORAGE AND APPLICATION INTERCOMMUNICATION USING ACPI'],719,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-12
10167964,['PRECISION CERAMICS CONTROL BALANCE VALVE'],137,"Hain Yo Enterprises Co., Ltd.",,2019-01-01,2017-12-12
10170868,['CONNECTOR'],439,"JAE Electronics, Inc.",CA,2019-01-01,2017-12-12
10167076,['CORRUGATED LIFT FAN ROTOR'],416,Kitty Hawk Corporation,CA,2019-01-01,2017-12-12
10171479,['FAST MULTICAST MESSAGING ENCRYPTION AND AUTHENTICATION'],713,Sony Interactive Entertainment America LLC,CA,2019-01-01,2017-12-12
10167051,['ASSISTIVE DRIVING SYSTEM FOR A WHEELCHAIR AND METHOD FOR CONTROLLING ASSISTIVE DRIVING SYSTEM'],701,"Max Mobility, LLC",TN,2019-01-01,2017-12-12
D837042,['SHEET PILE'],D08,N/A,N/A,2019-01-01,2017-12-12
D837043,['SHEET PILE'],D08,N/A,N/A,2019-01-01,2017-12-12
D837044,['SHEET PILE'],D08,N/A,N/A,2019-01-01,2017-12-12
D837045,['SHEET PILE'],D08,N/A,N/A,2019-01-01,2017-12-12
D837046,['SHEET PILE'],D08,N/A,N/A,2019-01-01,2017-12-12
10170628,['Method for forming an extremely thin silicon-on-insulator (ETSOI) device having reduced parasitic capacitance and contact resistance due to wrap-around structure of source/drain regions'],438,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-13
10171944,['MONITORING A STATUS OF A DISCONNECTED DEVICE BY A MOBILE DEVICE AND AN AUDIO ANALYSIS SYSTEM IN AN INFRASTRUCTURE'],455,International Business Machines Corporation,NY,2019-01-01,2017-12-13
10170364,['STRESS MEMORIZATION TECHNIQUE FOR STRAIN COUPLING ENHANCEMENT IN BULK FINFET DEVICE'],438,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-13
10167926,['SELF-ADHESIVE BALANCING WEIGHT FOR A VEHICLE WHEEL'],301,WEGMANN automotive GmbH & Co. KG,,2019-01-01,2017-12-13
10171026,['Structural Attachment Sealing System'],052,"Solsera, Inc.",AZ,2019-01-01,2017-12-13
10171485,['SYSTEM CONVERSION IN A NETWORKED COMPUTING ENVIRONMENT'],726,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-13
10171038,['ENVELOPE-TRACKING POWER SUPPLY MODULATOR'],330,REALTEK SEMICONDUCTOR CORPORATION,,2019-01-01,2017-12-13
10171923,['BINAURAL HEARING SYSTEM AND METHOD'],381,CIRRUS LOGIC INTERNATIONAL SEMICONDUCTOR LIMITED,,2019-01-01,2017-12-13
10168783,['METHOD OF DESIGNING A PANEL ASSEMBLY FOR A VIBRATORY PANEL DEVICE'],345,NVF Tech Ltd.,,2019-01-01,2017-12-13
D837278,['PROJECTOR'],D16,"Cheerlux Electronic Technology Co.,Ltd",,2019-01-01,2017-12-13
D836926,['WINGED SOFA WITH STRAIGHT LEGS'],D06,N/A,N/A,2019-01-01,2017-12-13
D836927,['WINGED SOFA WITH CURVED LEGS'],D06,N/A,N/A,2019-01-01,2017-12-13
10168582,['CHIP PACKAGE HAVING A FLEXIBLE SUBSTRATE'],257,CHIPBOND TECHNOLOGY CORPORATION,,2019-01-01,2017-12-14
10169371,['System and Method for Creating a Preference Profile from Shared Images'],382,international Business Machines Corporation,NY,2019-01-01,2017-12-14
10169085,['DISTRIBUTED COMPUTING OF A TASK UTILIZING A COPY OF AN ORIGINAL FILE STORED ON A RECOVERY SITE AND BASED ON FILE MODIFICATION TIMES'],709,International Business Machines Corporation,NY,2019-01-01,2017-12-14
10168531,['LIGHTFIELD WAVEGUIDE INTEGRATED EYE TRACKING'],345,"Facebook Technologies, LLC",CA,2019-01-01,2017-12-14
10171566,['SERVER-PROCESSOR HYBRID SYSTEM FOR PROCESSING DATA'],709,International Business Machines Corporation,NY,2019-01-01,2017-12-14
D837426,['Head Light Lens'],D26,Jaguar Land Rover Limited,,2019-01-01,2017-12-14
10166212,['ORAL USE OF ZINC AND COPPER GLUCONATES IN THE TREATMENT OF DIGITAL DERMATITIS'],514,DANTRACE,,2019-01-01,2017-12-15
10169260,['MULTIPROCESSOR CACHE BUFFER MANAGEMENT'],710,International Business Machines Corporation,NY,2019-01-01,2017-12-15
10168900,"['INFORMATION PROCESSING APPARATUS, PROGRAM, AND OPERATION CONTROL ME']",345,SONY CORPORATION,,2019-01-01,2017-12-15
10168514,['ZOOM LENS AND IMAGING APPARATUS'],359,FUJIFILM Corporation,,2019-01-01,2017-12-15
10170637,['PERFECTLY SYMMETRIC GATE-ALL-AROUND FET ON SUSPENDED NANOWIRE'],257,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-15
D837337,['BUG ZAPPER'],D22,N/A,N/A,2019-01-01,2017-12-15
10171040,['TRANS-IMPEDANCE AMPLIFIER'],330,"Hangzhou Hongxin Microelectronics Technology Co.,",,2019-01-01,2017-12-17
10170892,['LASER UNIT AND LASER DEVICE'],359,"AMADA MIYACHI CO., LTD.",,2019-01-01,2017-12-18
10169876,"['Systems, Processes, Methods and Machines for Transforming Image Data Into Sizing and Volume Measurements for Tissue']",382,N/A,N/A,2019-01-01,2017-12-18
10171623,['IDENTIFYING APPLICATION PREEMPTIVE REQUESTS'],709,International Business Machines Corporation,NY,2019-01-01,2017-12-18
10166903,['VEHICULAR SEAT BACK TABLE'],297,N/A,N/A,2019-01-01,2017-12-18
10170001,['BLIND ZONE INDICATOR MODULE FOR EXTERIOR REARVIEW MIRROR ASSEMBLY'],340,"MAGNA MIRRORS OF AMERICA, INC.",MI,2019-01-01,2017-12-18
10167851,['System and Method for Monitoring and Controlling Wind Turbines within a Wind Farm'],700,General Electric Company,NY,2019-01-01,2017-12-18
10169089,['Computer and Quality of Service Control Method and Apparatus'],710,"Huawei Technologies Co., Ltd.",,2019-01-01,2017-12-18
10169108,['SPECULATIVE EXECUTION MANAGEMENT IN A COHERENT ACCELERATOR ARCHITECTURE'],711,International Business Machines Corporation,NY,2019-01-01,2017-12-18
10171863,['INTERACTIVE ADVERTISEMENT'],725,Echostar Ukraine L.L.C.,,2019-01-01,2017-12-18
10168142,['OPTICAL CHARACTERISTIC MEASURING APPARATUS AND OPTICAL CHARACTERISTIC MEASURING METHOD'],356,"Otsuka Electronics Co., Ltd.",,2019-01-01,2017-12-18
10172082,['POWER OPTIMIZED VIDEO FOR SMART HOME ECOSYSTEM'],370,Switchmate Home LLC,CA,2019-01-01,2017-12-18
10167856,['UTILIZATION OF MOMENT OF INERTIA AND LEVER FOR MECHANICAL GAIN'],060,N/A,N/A,2019-01-01,2017-12-18
10171669,['SYSTEM AND METHOD FOR ROUTING INTERACTIONS FOR A CONTACT CENTER BASED ON INTELLIGENT AND DYNAMIC ROUTING CONSIDERATIONS'],379,"GENESYS TELECOMMUNICATIONS LABORATORIES, INC.",CA,2019-01-01,2017-12-18
D837383,['ORTHODONTIC ELASTOMERIC LIGATURE TIE'],D24,"Designer Ties, LLC",OH,2019-01-01,2017-12-18
D837221,['BASE FOR A MOBILE STAND'],D14,Tryten Technologies Inc.,WA,2019-01-01,2017-12-18
D837222,['ARTICULATED POLE FOR A MOBILE STAND'],D14,Tryten Technologies Inc.,WA,2019-01-01,2017-12-18
10172260,"[""METHOD TO INCREASE SERVER'S DENSITY IN DATACENTER""]",029,International Business Machines Corporation,NY,2019-01-01,2017-12-19
10171654,['MULTI-DIMENSIONAL AUDITORY NOTIFICATION COMPOSITION BASED ON SENDER CATEGORIZATIONS'],379,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-19
10170991,['CONTROL CIRCUIT AND CONTROL METHOD FOR A VOLTAGE CONVERTER'],323,Silergy Semiconductor Technology (Hangzhou) LTD,,2019-01-01,2017-12-19
10170640,['FINFET TRANSISTOR GATE AND EPITAXY FORMATION'],257,International Business Machines Corporation,NY,2019-01-01,2017-12-19
10171007,['Method of Manufacturing a Device with a Cavity'],257,"Taiwan Semiconductor Manufacturing Company, Ltd.",,2019-01-01,2017-12-19
10167491,['METHODS FOR DEGRADING OR CONVERTING CELLULOSIC MATERIAL'],435,Novozymes A/S,,2019-01-01,2017-12-19
10170302,['SUPERLATTICE LATERAL BIPOLAR JUNCTION TRANSISTOR'],257,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-19
10171115,['Outphasing Calibration in a Radio Frequency (RF) Transmitter Device'],375,MOVANDI CORPORATION,CA,2019-01-01,2017-12-19
10170173,['CHARGE MIRROR-BASED SENSING FOR FERROELECTRIC MEMORY'],365,"Micron Technology, Inc.",ID,2019-01-01,2017-12-19
10168930,['SCALABLE AUXILIARY COPY PROCESSING USING MEDIA AGENT RESOURCES'],711,"Commvault Systems, Inc.",NJ,2019-01-01,2017-12-19
10166707,['RFID DEVICE AND METHOD FOR MAKING THE SAME'],235,"Securitag Assembly Group Co., Ltd",,2019-01-01,2017-12-19
D837274,['MONITORING CAMERA'],D16,AXIS AB,,2019-01-01,2017-12-19
D837345,['TUB SPOUT'],D23,DELTA FAUCET COMPANY,IN,2019-01-01,2017-12-19
10171329,['OPTIMIZING LOG ANALYSIS IN SAAS ENVIRONMENTS'],709,International Business Machines Corporation,NY,2019-01-01,2017-12-20
10169041,['EFFICIENT POINTER LOAD AND FORMAT'],712,International Business Machines Corporation,NY,2019-01-01,2017-12-20
10171875,"['METHOD FOR PROVIDING PREVIOUS WATCH LIST OF CONTENTS PROVIDED BY DIFFERENT SOURCES, AND DISPLAY DEVICE WHICH PERFORMS SAME']",725,LG ELECTRONICS INC.,,2019-01-01,2017-12-20
10170493,['Assemblies Having Vertically-Stacked Conductive Structures'],257,"Micron Technology, Inc",ID,2019-01-01,2017-12-20
10170593,['THRESHOLD VOLTAGE MODULATION THROUGH CHANNEL LENGTH ADJUSTMENT'],257,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-20
10169101,['SOFTWARE BASED COLLECTION OF PERFORMANCE METRICS FOR ALLOCATION ADJUSTMENT OF VIRTUAL RESOURCES'],718,International Business Machines Corporation,NY,2019-01-01,2017-12-20
10167818,['MANAGING FUEL OIL MIXTURE IN ENGINES'],123,International Business Machines Corporation,NY,2019-01-01,2017-12-20
10170196,['APPARATUSES AND METHODS TO CONTROL BODY POTENTIAL IN 3D NON-VOLATILE MEMORY OPERATIONS'],365,"Micron Technology, Inc.",ID,2019-01-01,2017-12-20
10171987,['IMPI-BASED PERSONALIZATION'],455,QUALCOMM Incorporated,CA,2019-01-01,2017-12-20
10171270,['SYSTEMS AND METHODS FOR CORRECTING FOR PRE-CURSOR AND POST-CURSOR INTERSYMBOL INTERFERENCE IN A DATA SIGNAL'],375,"Cadence Design Systems, Inc.",CA,2019-01-01,2017-12-20
10172065,['RADIO COMMUNICATION TERMINAL AND METHOD OF HANDOVER FROM A MACRO CELL TO A CLOSED SUBSCRIBERS GROUP CELL'],455,Panasonic Intellectual Property Corporation of Ame,CA,2019-01-01,2017-12-20
10169186,['EFFICIENT TESTING OF DIRECT MEMORY ADDRESS TRANSLATION'],710,International Business Machines Corporation,NY,2019-01-01,2017-12-20
10170159,['ADHESIVE COVER SEAL FOR HERMETICALLY-SEALED DATA STORAGE DEVICE'],360,"Western Digital Technologies, Inc.",CA,2019-01-01,2017-12-20
10168252,['METHODS AND APPARATUS TO FACILITATE TIRE FORCE ESTIMATION'],340,"Ford Global Technologies, LLC",MI,2019-01-01,2017-12-21
10169375,['METHOD AND SYSTEM FOR PROVIDING A FEDERATED WIDE AREA MOTION IMAGERY COLLECTION SERVICE'],709,PIXIA CORP.,VA,2019-01-01,2017-12-21
10171725,['VARIABLE FOCAL LENGTH LENS SYSTEM INCLUDING A FOCUS STATE REFERENCE SUBSYSTEM'],348,Mitutoyo Corporation,,2019-01-01,2017-12-21
10165883,['CAN HOLDER SYSTEM'],248,N/A,N/A,2019-01-01,2017-12-21
10168795,['AUTOMATED LEARNING AND GESTURE BASED INTEREST PROCESSING'],382,International Business Machines Corporation,NY,2019-01-01,2017-12-21
10170883,['Method for Direct Compression of Laser Pulses with Large Temporal Ratios'],372,N/A,N/A,2019-01-01,2017-12-21
10166844,['VEHICLE HOOD SHIELD AND BRACKET SYSTEM'],296,"Lund, Inc.",GA,2019-01-01,2017-12-21
10168931,['SCALABLE AUXILIARY COPY PROCESSING IN A DATA STORAGE MANAGEMENT SYSTEM USING MEDIA AGENT RESOURCES'],711,"Commvault Systems, Inc.",NJ,2019-01-01,2017-12-21
10168418,['SYSTEM AND METHOD FOR AVOIDING SENSOR INTERFERENCE USING VEHICULAR COMMUNICATION'],340,"Honda Motor Co., Ltd.",,2019-01-01,2017-12-21
10170340,['SEMICONDUCTOR STRUCTURE'],257,NANYA TECHNOLOGY CORPORATION,,2019-01-01,2017-12-21
D837084,['BRACELET'],D11,"Shenzhen Powerunion Technology Co., Ltd.",,2019-01-01,2017-12-21
10168719,['DIGITAL LOW DROPOUT REGULATOR AND CONTROL METHOD THEREOF'],323,"BOE TECHNOLOGY GROUP CO., LTD.",,2019-01-01,2017-12-22
10166440,['GOLF BALL DIMPLE PROFILE'],473,Acushnet Company,MA,2019-01-01,2017-12-22
10170953,['PLANAR COMPOSITE STRUCTURES AND ASSEMBLIES FOR AXIAL FLUX MOTORS AND GENERATORS'],310,"E-Circuit Motors, Inc.",MA,2019-01-01,2017-12-22
10171765,['BIT LINE BOOST FOR FAST SETTLING WITH CURRENT SOURCE OF ADJUSTABLE SIZE'],348,"OmniVision Technologies, Inc.",CA,2019-01-01,2017-12-22
10167638,['MIXED STUCCO BLOCK'],052,N/A,N/A,2019-01-01,2017-12-24
10170581,['FINFET WITH REDUCED PARASITIC CAPACITENCE'],257,International Business Machines Corporation,NY,2019-01-01,2017-12-26
10165947,"['DEVICES, SYSTEMS, AND METHODS FOR EPICARDIAL CARDIAC MONITORING']",600,"CVDevices, LLC",CA,2019-01-01,2017-12-26
10171237,['HIGH-SPEED AUTOCOMPENSATION SCHEME OF QUANTUM KEY DISTRIBUTION'],398,International Center for Quantum Optics & Quantum,,2019-01-01,2017-12-26
10168513,['ZOOM LENS AND IMAGING APPARATUS'],359,FUJIFILM Corporation,,2019-01-01,2017-12-26
10169013,['Arranging Binary Code Based on Call Graph Partitioning'],717,International Business Machines Corporation,NY,2019-01-01,2017-12-26
10169896,['REBUILDING IMAGES BASED ON HISTORICAL IMAGE DATA'],382,International Business Machines Corporation,NY,2019-01-01,2017-12-27
10170287,['TECHNIQUES FOR DETECTING MICRO-ARCING OCCURRING INSIDE A SEMICONDUCTOR PROCESSING CHAMBER'],315,"Taiwan Semiconductor Manufacturing Co., Ltd.",,2019-01-01,2017-12-27
10168424,['MANAGEMENT OF MOBILE OBJECTS'],701,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,2019-01-01,2017-12-27
10170165,"['MULTIPLE REGISTER MEMORY ACCESS INSTRUCTIONS, PROCESSORS, METHODS, AND SYSTEMS']",712,lntel Corporation,CA,2019-01-01,2017-12-27
10171205,['A SPACE TIME LABELLING TECHNIQUE FOR WIRELESS COMMUNICATION SYSTEMS'],375,UNIVERSITY OF KWAZULU-NATAL,,2019-01-01,2017-12-28
10170607,['SEMICONDUCTOR DEVICE'],257,DENSO CORPORATION,,2019-01-01,2017-12-28
10170542,['SEMICONDUCTOR DEVICE'],257,Nuvoton Technology Corporation,,2019-01-01,2017-12-28
10168632,['TONER FOR ELECTROSTATIC USE'],430,"Samsung Electronics Co., Ltd.",,2019-01-01,2017-12-28
10171647,['APPARATUS FOR MOBILE APPLICATION AND FREQUENCY SPECTRUM GENERATOR'],455,Fraunhofer-Gesellschaft zur Foerderung der angewan,,2019-01-01,2017-12-28
10171175,['Method and Apparatus for Despreading in Optical Domain'],398,"Huawei Technologies Co., Ltd.",,2019-01-01,2017-12-28
10168624,['VACUUM SYSTEM FOR IMMERSION PHOTOLITHOGRAPHY'],355,ASML NETHERLANDS B.V.,,2019-01-01,2017-12-28
10165892,['Powder Dosing System'],222,N/A,N/A,2019-01-01,2017-12-28
10167871,['SEALLESS DOWNHOLE SYSTEM WITH MAGNETICALLY SUPPORTED ROTOR'],166,"Upwing Energy, LLC",CA,2019-01-01,2017-12-28
10170145,['MAGNETIC RECORDING MEDIUM AND METHOD FOR PRODUCING THE SAME'],428,"FUJI ELECTRIC CO., LTD.",,2019-01-01,2017-12-28
D837058,['Bottle'],D09,"CVS Pharmacy, Inc.",RI,2019-01-01,2017-12-28
10170150,['MEDIA PLAYBACK APPARATUS AND SHUTTER MECHANISM'],720,MITSUBISHI ELECTRIC CORPORATION,,2019-01-01,2017-12-29
10166154,"['SHAPED NON-WOVEN FABRIC FOR ABSORBENT ARTICLE, ABSORBENT ARTICLE INCLUDING SAID SHAPED NON-WOVEN FABRIC, AND METHOD FOR MANUFACTURING SAID SHAPED NON-WOVEN FABRIC']",604,UNICHARM CORPORATION,,2019-01-01,2017-12-29
10171597,['AUTONOMIC DISCOVERY AND INTEGRATION OF COMPLEMENTARY INTERNET SERVICES'],709,International Business Machines Corporation,NY,2019-01-01,2017-12-29
10167991,['Lockable Display Support'],248,"Shanghai ThinkWise Industrial Co., Ltd",,2019-01-01,2017-12-29
10171625,['COMMUNICATIONS NETWORK AND METHOD FOR TRANSMITTING DATA IN A COMMUNICATIONS NETWORK'],370,SIEMENS AKTIENGESELLSCHAFT,,2019-01-01,2017-12-29
10169084,['DEEP LEARNING VIA DYNAMIC ROOT SOLVERS'],345,International Business Machines Corporation,NY,2019-01-01,2017-12-29
10168416,"['APPARATUS, SYSTEM AND METHOD OF ESTIMATING AN ARRIVAL TIME OF A WIRELESS TRANSMISSION']",455,"SAMSUNG ELECTRONICS CO., LTD.",,2019-01-01,2017-12-29
10166421,['COGNITIVE SOLUTION TO ENHANCE FIREFIGHTING CAPABILITIES'],706,International Business Machines Corporation,NY,2019-01-01,2017-12-29
10167115,"['SEALABLE CONTAINER ASSEMBLY WITH INTERNAL, REMOVABLE PANEL AND SPOUT']",222,"Buddeez, Inc.",MO,2019-01-01,2017-12-29
